,屋外温度,屋外温度,屋外温度,屋外温度,屋外温度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,風速,風速,風速,風速,風速,風向,風向,風向,風向,風向,屋外日射,屋外日射,屋外日射,屋外日射,屋外日射,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）
2020/8/24 12:45,34,34.6,32.9,33.948,1.7,60,63,59,60.222,4,0,0,0,0,0,0,0,0,0,0,0.63,1.28,0.62,1.094,0.66,1123,1132,1121,1126.852,11,20.6,22.1,19.4,20.704,2.7,25.4,26.6,24.4,25.478,2.2,13.7,14.6,11.9,13.6,2.7,60.1,62.8,58.7,60.248,4.1,0.636,1.287,0.625,1.099,0.662
2020/8/24 12:50,32.2,34.7,32.1,33.341,2.6,65,65,59,62.185,6,0,0,0,0,0,0,0,0,0,0,0.57,1.22,0.54,0.67,0.68,1131,1132,1121,1123.704,11,20.1,21.7,19.7,20.592,2,25,26.2,24.6,25.392,1.6,10.8,14.6,10.7,12.469,3.9,64.8,65.4,59.4,62.222,6,0.575,1.225,0.542,0.675,0.683
2020/8/24 12:55,33.4,33.5,31.9,32.741,1.6,61,66,61,63.407,5,0,0,0,0,0,0,0,0,0,0,1.17,1.17,0.57,1.031,0.6,1131,1132,1121,1130.519,11,20.2,20.8,19.7,20.207,1.1,25.1,25.5,24.7,25.085,0.8,12.9,13,10.3,11.681,2.7,61.2,65.5,61.1,63.437,4.4,1.177,1.178,0.575,1.035,0.603
2020/8/24 13:00,34.3,34.8,33.4,34.107,1.4,60,62,59,59.963,3,0,0,0,0,0,0,0,0,0,0,1.18,1.19,1.09,1.178,0.1,1121,1132,1121,1124,11,21,21.6,20,20.715,1.6,25.7,26.2,24.9,25.496,1.3,14,14.7,12.6,13.848,2.1,59.8,62,58.9,59.874,3.1,1.184,1.196,1.099,1.182,0.097
2020/8/24 13:05,34.3,35.1,33.6,34.319,1.5,59,61,58,59.37,3,0,0,0,0,0,0,0,0,0,0,1.23,1.24,1.02,1.186,0.22,1123,1132,1121,1122.889,11,20.7,22.1,19.7,20.744,2.4,25.5,26.5,24.6,25.511,1.9,14.4,15.2,13.4,14.189,1.8,58.9,61,57.9,59.285,3.1,1.235,1.246,1.028,1.191,0.218
2020/8/24 13:10,33.8,35,33.3,34.159,1.7,61,62,58,59.593,4,0,0,0,0,0,0,0,0,0,0,1.18,1.26,0.62,0.875,0.64,1121,1123,1121,1121.37,2,20.7,21.3,19.9,20.63,1.4,25.5,26,24.8,25.444,1.2,13.2,15.3,12.5,14.033,2.8,61.4,61.5,57.9,59.552,3.6,1.185,1.262,0.622,0.879,0.64
2020/8/24 13:15,33.4,34.7,33.4,34.237,1.3,59,62,58,59.444,4,0,0,0,0,0,0,0,0,0,0,1.12,1.19,1.12,1.157,0.07,1121,1123,1121,1121.222,2,19.6,21.4,19.6,20.707,1.8,24.5,26,24.5,25.478,1.5,13.6,14.7,13.1,14.119,1.6,59.4,61.5,58.4,59.437,3.1,1.12,1.193,1.12,1.161,0.073
2020/8/24 13:20,33.5,34.6,32.8,33.581,1.8,61,62,59,60.704,3,0,0,0,0,0,0,0,0,0,0,1.12,1.12,1.11,1.114,0.01,1121,1132,1121,1126.296,11,20.3,21.3,19.3,20.385,2,25.2,26,24.3,25.226,1.7,13,14.6,12.1,13.152,2.5,60.7,62.3,58.7,60.63,3.6,1.122,1.128,1.111,1.118,0.017
2020/8/24 13:25,33.4,34.8,33.4,33.996,1.4,60,61,58,59.593,3,0,0,0,0,0,0,0,0,0,0,1.14,1.14,1.01,1.119,0.13,1121,1129,1121,1121.815,8,19.9,21.2,19.7,20.456,1.5,24.8,25.9,24.6,25.278,1.3,13.2,14.8,13,13.837,1.8,60,61,58.3,59.556,2.7,1.142,1.142,1.016,1.122,0.126
2020/8/24 13:30,34.5,35.4,33.2,34.559,2.2,59,62,57,58.852,5,0,0,0,0,0,0,0,0,0,0,0.69,1.16,0.6,0.946,0.56,1123,1130,1121,1122.593,9,20.8,21.6,19.8,20.859,1.8,25.6,26.2,24.7,25.619,1.5,14.5,15.7,12.7,14.541,3,58.9,61.5,57.4,58.941,4.1,0.692,1.162,0.601,0.951,0.561
2020/8/24 13:35,33.2,34.7,32.1,33.33,2.6,62,64,59,61.593,5,0,0,0,0,0,0,0,0,0,0,1.13,1.17,0.56,0.802,0.61,1121,1132,1121,1123.556,11,20.3,21.3,19.3,20.319,2,25.2,26,24.3,25.17,1.7,12.4,14.6,11,12.733,3.6,62,64,58.9,61.463,5.1,1.134,1.177,0.567,0.806,0.61
2020/8/24 13:40,32.1,34.3,32,33.07,2.3,65,65,61,62.778,4,0,0,0,0,0,0,0,0,0,0,0.55,1.13,0.52,0.596,0.61,1121,1132,1121,1123.556,11,20,21.9,19.5,20.393,2.4,24.9,26.4,24.5,25.226,1.9,10.7,13.6,10.7,12.159,2.9,64.6,64.9,60.9,62.689,4,0.557,1.138,0.529,0.601,0.609
2020/8/24 13:45,33.3,33.8,32,32.989,1.8,62,65,61,63.074,4,0,0,0,0,0,0,0,0,0,0,1.04,1.11,0.55,1.05,0.56,1125,1132,1121,1125.407,11,20.6,21.6,19.6,20.422,2,25.4,26.2,24.5,25.256,1.7,12.6,13.2,10.7,11.93,2.5,62,65.1,60.9,63.033,4.2,1.045,1.115,0.557,1.055,0.558
2020/8/24 13:50,33.7,34.3,33,33.741,1.3,60,62,59,60.63,3,0,0,0,0,0,0,0,0,0,0,1.09,1.09,0.55,0.946,0.54,1121,1132,1121,1125.185,11,20.2,21.2,20,20.526,1.2,25.1,25.9,24.9,25.356,1,13.5,14.3,12.3,13.263,2,59.9,62,58.9,60.667,3.1,1.097,1.097,0.558,0.95,0.539
2020/8/24 13:55,33.5,34.2,32.3,33.292,1.9,61,63,59,61.231,4,0,0,0,0,0,0,0,0,0,0,0.74,1.14,0.65,1.031,0.49,1130,1130,1121,1122.423,9,20.3,20.9,19,20.167,1.9,25.2,25.7,24,25.059,1.7,13,14.2,11.5,12.756,2.7,60.9,62.7,59.4,61.138,3.3,0.74,1.147,0.652,1.035,0.495
2020/8/24 14:00,34.6,34.6,33.3,33.896,1.3,60,62,60,60.556,2,0,0,0,0,0,0,0,0,0,0,1.04,1.09,0.68,1.017,0.41,1121,1134,1121,1127.556,13,21.3,21.3,20,20.693,1.3,26,26,24.9,25.481,1.1,14.2,14.2,12.5,13.452,1.7,59.9,61.5,59.9,60.515,1.6,1.04,1.094,0.68,1.022,0.414
2020/8/24 14:05,35.4,35.6,33.6,34.622,2,57,60,57,58.296,3,0,0,0,0,0,0,0,0,0,0,1,1.04,1,1.018,0.04,1121,1123,1121,1121.519,2,21.2,21.7,19.6,20.685,2.1,25.9,26.3,24.5,25.467,1.8,16,16.2,13.7,14.933,2.5,56.7,59.9,56.5,58.163,3.4,1.005,1.04,1.005,1.023,0.035
2020/8/24 14:10,34.4,35.7,33.8,34.859,1.9,58,59,56,57.593,3,0,0,0,0,0,0,0,0,0,0,0.89,1.01,0.53,0.954,0.48,1121,1127,1121,1121.63,6,20.4,21.7,19.8,20.769,1.9,25.2,26.3,24.7,25.538,1.6,14.7,16.4,13.9,15.254,2.5,57.8,59.4,56,57.567,3.4,0.898,1.019,0.538,0.957,0.481
2020/8/24 14:15,35.6,35.8,34.4,35.174,1.4,56,60,56,57.481,4,0,0,0,0,0,0,0,0,0,0,0.97,1,0.89,0.974,0.11,1121,1131,1121,1121.815,10,21.1,22.2,20,21.044,2.2,25.8,26.7,24.9,25.778,1.8,16.5,16.6,14.3,15.637,2.3,56.1,59.5,56,57.441,3.5,0.974,1,0.897,0.977,0.103
2020/8/24 14:20,36.4,36.4,34.4,35.459,2,55,57,55,56.111,2,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0.95,0.962,0.02,1123,1123,1121,1121.296,2,21.7,21.7,20,20.933,1.7,26.2,26.3,24.9,25.689,1.4,17.7,17.7,15.1,16.381,2.6,55,57.1,55,55.989,2.1,0.951,0.974,0.95,0.966,0.024
2020/8/24 14:25,34,36.4,34,35.185,2.4,57,57,54,55.926,3,0,0,0,0,0,0,0,0,0,0,0.95,0.96,0.95,0.952,0.01,1121,1123,1121,1121.148,2,19.6,21.7,19.6,20.559,2.1,24.5,26.2,24.5,25.367,1.7,14.7,17.9,14.7,16.215,3.2,57.1,57.1,54,55.804,3.1,0.95,0.964,0.95,0.956,0.014
2020/8/24 14:30,35.5,35.8,34,34.819,1.8,56,58,55,57,3,0,0,0,0,0,0,0,0,0,0,0.95,0.96,0.94,0.949,0.02,1121,1123,1121,1121.222,2,21.1,21.7,19.2,20.53,2.5,25.8,26.3,24.3,25.337,2,16.5,17.1,14.4,15.485,2.7,55.5,58.1,55,56.919,3.1,0.954,0.96,0.948,0.953,0.012
2020/8/24 14:35,35.7,36.3,34.1,35.526,2.2,56,57,54,55.593,3,0,0,0,0,0,0,0,0,0,0,0.91,0.95,0.91,0.944,0.04,1123,1123,1121,1121.519,2,21.2,21.5,19.4,20.796,2.1,25.9,26.1,24.4,25.559,1.7,16.6,18,14.8,16.644,3.2,56,57.4,53.5,55.485,3.9,0.916,0.959,0.916,0.947,0.043
2020/8/24 14:40,34.3,35.9,33.9,34.6,2,59,59,56,58,3,0,0,0,0,0,0,0,0,0,0,0.86,0.95,0.6,0.874,0.35,1121,1123,1121,1121.222,2,20.6,21.4,19.8,20.622,1.6,25.4,26.1,24.7,25.422,1.4,14.3,16.8,14,14.893,2.8,58.9,59.4,56,58.041,3.4,0.868,0.952,0.608,0.878,0.344
2020/8/24 14:45,34.9,35.3,33.6,34.4,1.7,58,60,57,58.481,3,0,0,0,0,0,0,0,0,0,0,0.9,0.93,0.86,0.912,0.07,1121,1124,1121,1121.444,3,21,21.3,19.8,20.511,1.5,25.7,26,24.7,25.319,1.3,15.2,15.9,13.4,14.626,2.5,57.6,60.1,57,58.367,3.1,0.909,0.936,0.868,0.916,0.068
2020/8/24 14:50,34.7,34.9,32.9,33.807,2,59,61,57,59.889,4,0,0,0,0,0,0,0,0,0,0,0.89,0.91,0.89,0.901,0.02,1121,1124,1121,1121.593,3,21.1,21.6,19.3,20.341,2.3,25.8,26.2,24.3,25.174,1.9,14.6,15.5,12.6,13.63,2.9,58.7,61.4,57.4,59.881,4,0.899,0.915,0.899,0.904,0.016
2020/8/24 14:55,33.6,35.1,33.2,34.272,1.9,60,61,58,58.88,3,0,0,0,0,0,0,0,0,0,0,0.88,0.91,0.88,0.888,0.03,1123,1123,1121,1121.16,2,20.1,21.8,19.2,20.56,2.6,25,26.4,24.3,25.356,2.1,13.4,15.3,13.2,14.3,2.1,60.1,60.9,57.9,58.932,3,0.886,0.91,0.885,0.893,0.025
2020/8/24 15:00,34.5,34.5,33.1,33.689,1.4,61,62,60,60.852,2,0,0,0,0,0,0,0,0,0,0,0.87,0.88,0.86,0.869,0.02,1123,1123,1121,1121.519,2,21.6,21.6,19.9,20.485,1.7,26.2,26.2,24.8,25.322,1.4,13.8,13.9,12.4,13.193,1.5,60.5,62.2,59.9,60.881,2.3,0.872,0.889,0.864,0.874,0.025
2020/8/24 15:05,34.2,35.2,33.7,34.507,1.5,60,61,58,59.889,3,0,0,0,0,0,0,0,0,0,0,0.86,0.87,0.72,0.86,0.15,1121,1123,1121,1121.444,2,21.2,22.3,19.9,21.2,2.4,25.9,26.7,24.8,25.9,1.9,13.5,15.3,13.1,14.148,2.2,60.4,61,58.1,59.833,2.9,0.864,0.876,0.724,0.863,0.152
2020/8/24 15:10,33.7,34.3,33.1,33.811,1.2,63,63,60,61.259,3,0,0,0,0,0,0,0,0,0,0,0.85,0.86,0.65,0.831,0.21,1123,1127,1121,1121.481,6,20.9,21.3,19.9,20.815,1.4,25.7,26,24.8,25.585,1.2,12.8,14,12.3,13.119,1.7,62.5,62.5,59.9,61.163,2.6,0.857,0.866,0.651,0.836,0.215
2020/8/24 15:15,33.5,34.4,32.4,33.633,2,63,65,61,62.63,4,0,0,0,0,0,0,0,0,0,0,0.83,0.85,0.83,0.837,0.02,1123,1123,1121,1121.222,2,21,21.8,19.7,21.096,2.1,25.7,26.3,24.7,25.785,1.6,12.3,13.5,11.1,12.533,2.4,62.8,64.9,61.2,62.496,3.7,0.835,0.859,0.832,0.842,0.027
2020/8/24 15:20,32.3,33.5,31.7,32.541,1.8,64,65,62,64.037,3,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0.81,0.821,0.02,1121,1129,1121,1122.444,8,19.9,21,19.4,20.219,1.6,24.8,25.7,24.4,25.085,1.3,11.2,12.4,10.5,11.296,1.9,64.4,65.4,62.3,64.1,3.1,0.823,0.838,0.819,0.826,0.019
2020/8/24 15:25,31.9,33,31.7,32.378,1.3,66,66,63,64.148,3,0,0,0,0,0,0,0,0,0,0,0.79,0.82,0.65,0.794,0.17,1131,1132,1121,1126.407,11,20.1,20.7,19.4,20.063,1.3,25,25.5,24.4,24.952,1.1,10.3,12,10.2,11.2,1.8,65.5,65.6,63.1,64.2,2.5,0.792,0.823,0.653,0.799,0.17
2020/8/24 15:30,32,32.8,31.8,32.296,1,65,66,64,64.852,2,0,0,0,0,0,0,0,0,0,0,0.79,0.8,0.79,0.794,0.01,1131,1132,1121,1128.074,11,19.7,20.6,19.7,20.17,0.9,24.7,25.4,24.6,25.052,0.8,10.6,11.5,10.2,10.904,1.3,64.9,65.9,63.8,64.856,2.1,0.793,0.807,0.792,0.799,0.015
2020/8/24 15:35,32.5,32.5,31.3,31.833,1.2,66,67,65,66.296,2,0,0,0,0,0,0,0,0,0,0,0.78,0.79,0.77,0.781,0.02,1131,1132,1131,1131.111,1,20.8,20.8,19.4,20.07,1.4,25.5,25.5,24.4,24.974,1.1,10.7,10.7,9.7,10.159,1,65.6,67.3,64.9,66.333,2.4,0.784,0.794,0.775,0.785,0.019
2020/8/24 15:40,32.1,32.7,31.8,32.244,0.9,65,66,64,65.111,2,0,0,0,0,0,0,0,0,0,0,0.77,0.78,0.75,0.765,0.03,1121,1132,1121,1130.704,11,20,20.9,19.6,20.2,1.3,24.9,25.6,24.6,25.078,1,10.7,11.4,10.2,10.815,1.2,65.4,66.4,64.3,65.211,2.1,0.77,0.789,0.759,0.769,0.03
2020/8/24 15:45,31.1,32.1,31,31.53,1.1,68,68,65,66.926,3,0,0,0,0,0,0,0,0,0,0,0.75,0.77,0.75,0.753,0.02,1131,1132,1121,1131.111,11,19.7,20.4,19.3,19.889,1.1,24.7,25.3,24.3,24.822,1,9.2,10.7,9.2,9.859,1.5,67.9,67.9,65,66.859,2.9,0.754,0.772,0.753,0.757,0.019
2020/8/24 15:50,30.7,31.3,30.5,30.837,0.8,70,70,68,69.296,2,0,0,0,0,0,0,0,0,0,0,0.74,0.75,0.74,0.74,0.01,1131,1132,1131,1131.222,1,19.8,20,19.4,19.767,0.6,24.8,24.9,24.4,24.741,0.5,8.5,9.4,8.4,8.767,1,70.1,70.4,67.9,69.459,2.5,0.741,0.754,0.741,0.746,0.013
2020/8/24 15:55,30.2,30.7,30.2,30.454,0.5,71,72,70,71,2,0,0,0,0,0,0,0,0,0,0,0.72,0.74,0.72,0.729,0.02,1136,1142,1131,1133.115,11,19.5,20.3,19.5,19.793,0.8,24.5,25.1,24.5,24.744,0.6,7.9,8.5,7.7,8.07,0.8,71.2,71.6,70.1,70.973,1.5,0.725,0.741,0.725,0.734,0.016
2020/8/24 16:00,30.1,30.4,30.1,30.252,0.3,72,72,71,71.704,1,0,0,0,0,0,0,0,0,0,0,0.71,0.72,0.71,0.713,0.01,1141,1142,1131,1135.963,11,19.7,20,19.4,19.767,0.6,24.6,24.9,24.4,24.693,0.5,7.6,8,7.6,7.763,0.4,71.7,72,71.1,71.544,0.9,0.712,0.727,0.712,0.718,0.015
2020/8/24 16:05,30,30.4,30,30.248,0.4,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0.7,0.71,0.69,0.701,0.02,1141,1142,1141,1141.185,1,19.5,20,19.5,19.826,0.5,24.5,24.9,24.5,24.733,0.4,7.6,7.8,7.6,7.7,0.2,71.7,72.3,71.5,71.807,0.8,0.7,0.715,0.698,0.705,0.017
2020/8/24 16:10,30.2,30.3,29.9,30.137,0.4,72,73,72,72.222,1,0,0,0,0,0,0,0,0,0,0,0.68,0.7,0.68,0.688,0.02,1142,1142,1141,1141.074,1,19.8,20.2,19.4,19.774,0.8,24.7,25.1,24.4,24.7,0.7,7.7,7.7,7.3,7.581,0.4,72.2,72.7,71.6,72.159,1.1,0.681,0.703,0.681,0.692,0.022
2020/8/24 16:15,29.4,30.3,29.4,29.989,0.9,74,74,72,73.074,2,0,0,0,0,0,0,0,0,0,0,0.67,0.68,0.67,0.674,0.01,1141,1142,1141,1141.111,1,19.4,20.2,19.4,19.827,0.8,24.4,25.1,24.4,24.808,0.7,6.8,7.7,6.8,7.262,0.9,73.8,73.8,72.2,73.011,1.6,0.67,0.687,0.67,0.679,0.017
2020/8/24 16:20,29.9,29.9,29.3,29.659,0.6,74,75,74,74.481,1,0,0,0,0,0,0,0,0,0,0,0.65,0.67,0.65,0.66,0.02,1141,1142,1141,1141.259,1,20,20.1,19.3,19.822,0.8,24.9,25,24.3,24.756,0.7,7,7,6.5,6.748,0.5,73.8,74.8,73.8,74.385,1,0.659,0.674,0.658,0.666,0.016
2020/8/24 16:25,29.8,29.9,29.4,29.73,0.5,74,75,73,73.926,2,0,0,0,0,0,0,0,0,0,0,0.64,0.66,0.64,0.648,0.02,1141,1142,1141,1141.185,1,19.9,20.1,19.1,19.752,1,24.8,25,24.2,24.711,0.8,6.9,7.2,6.7,6.948,0.5,74,74.5,73.1,73.781,1.4,0.646,0.66,0.643,0.653,0.017
2020/8/24 16:30,29.6,29.8,29.2,29.47,0.6,75,75,74,74.519,1,0,0,0,0,0,0,0,0,0,0,0.59,0.64,0.59,0.632,0.05,1141,1142,1141,1141.222,1,19.9,19.9,19.2,19.589,0.7,24.8,24.8,24.2,24.567,0.6,6.6,6.9,6.5,6.67,0.4,74.5,74.7,73.9,74.389,0.8,0.595,0.647,0.595,0.635,0.052
2020/8/24 16:35,29.1,29.7,29.1,29.57,0.6,76,76,74,74.815,2,0,0,0,0,0,0,0,0,0,0,0.52,0.6,0.44,0.505,0.16,1141,1142,1141,1141.185,1,19.6,20,19.3,19.785,0.7,24.5,24.9,24.3,24.719,0.6,6.1,6.9,6.1,6.626,0.8,75.5,75.6,74,74.622,1.6,0.523,0.602,0.444,0.51,0.158
2020/8/24 16:40,29.2,29.3,29,29.156,0.3,77,77,76,76.074,1,0,0,0,0,0,0,0,0,0,0,0.43,0.52,0.43,0.456,0.09,1142,1146,1141,1141.37,5,19.9,20.1,19.4,19.652,0.7,24.9,25,24.4,24.57,0.6,5.9,6.2,5.9,6.13,0.3,76.5,76.6,75.5,76.085,1.1,0.433,0.523,0.433,0.46,0.09
2020/8/24 16:45,29,29.3,28.8,29.022,0.5,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0.42,0.43,0.42,0.423,0.01,1148,1148,1141,1141.556,7,19.7,20.1,19.5,19.733,0.6,24.7,25,24.5,24.722,0.5,5.8,6,5.8,5.841,0.2,76.5,77.1,76.5,76.648,0.6,0.429,0.434,0.427,0.429,0.007
2020/8/24 16:50,28.7,29,28.7,28.848,0.3,78,78,77,77.333,1,0,0,0,0,0,0,0,0,0,0,0.42,0.43,0.42,0.423,0.01,1148,1153,1141,1146.222,12,19.6,19.7,19.3,19.611,0.4,24.6,24.7,24.4,24.615,0.3,5.5,5.8,5.5,5.696,0.3,77.5,78.4,76.5,77.085,1.9,0.426,0.433,0.426,0.428,0.007
2020/8/24 16:55,28.6,28.8,28.3,28.604,0.5,78,78,77,77.889,1,0,0,0,0,0,0,0,0,0,0,0.42,0.43,0.42,0.42,0.01,1151,1152,1141,1150.407,11,19.5,19.7,19.1,19.448,0.6,24.5,24.7,24.2,24.47,0.5,5.5,5.8,5.4,5.507,0.4,78,78.1,77.1,77.774,1,0.424,0.43,0.424,0.425,0.006
2020/8/24 17:00,28.4,28.7,28.3,28.504,0.4,78,79,78,78.333,1,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0.42,0.42,0,1152,1152,1151,1151.296,1,19.5,19.7,19.1,19.441,0.6,24.5,24.7,24.2,24.456,0.5,5.1,5.5,5.1,5.374,0.4,78.4,78.6,78,78.356,0.6,0.423,0.429,0.423,0.424,0.006
2020/8/24 17:05,28.4,28.6,28.3,28.463,0.3,79,79,78,79,1,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0.42,0.42,0,1151,1153,1151,1151.222,2,19.5,19.7,19.4,19.563,0.3,24.5,24.7,24.4,24.563,0.3,5.1,5.2,5.1,5.163,0.1,79.1,79.2,78.4,78.852,0.8,0.421,0.429,0.421,0.423,0.008
2020/8/24 17:10,28.1,28.5,28.1,28.319,0.4,80,80,79,79.222,1,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.416,0.01,1151,1152,1151,1151.222,1,19.4,19.6,19.1,19.463,0.5,24.4,24.6,24.2,24.467,0.4,4.8,5.2,4.8,5.044,0.4,80,80,78.9,79.23,1.1,0.419,0.426,0.419,0.42,0.007
2020/8/24 17:15,28,28.3,28,28.107,0.3,79,81,79,80.333,2,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.413,0.01,1160,1163,1151,1159.593,12,19,19.9,19,19.485,0.9,24.1,24.8,24.1,24.489,0.7,5,5,4.5,4.722,0.5,79.4,81,79.4,80.241,1.6,0.417,0.424,0.417,0.419,0.007
2020/8/24 17:20,27.9,28.1,27.9,28.008,0.2,81,81,79,80.615,2,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.411,0.01,1160,1163,1160,1160.769,3,19.4,19.6,19,19.437,0.6,24.4,24.6,24.1,24.437,0.5,4.5,5,4.5,4.604,0.5,80.9,81.2,79.4,80.504,1.8,0.416,0.423,0.416,0.417,0.007
2020/8/24 17:25,27.9,27.9,27.8,27.815,0.1,82,82,81,81.815,1,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0.41,0.412,0.01,1160,1163,1160,1160.889,3,19.6,19.6,19.3,19.485,0.3,24.6,24.6,24.3,24.485,0.3,4.3,4.5,4.2,4.259,0.3,82,82,80.9,81.63,1.1,0.421,0.423,0.415,0.418,0.008
2020/8/24 17:30,27.9,27.9,27.8,27.893,0.1,82,83,82,82.074,1,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.41,0.01,1162,1162,1160,1160.519,2,19.6,19.9,19.5,19.615,0.4,24.6,24.8,24.5,24.607,0.3,4.3,4.3,4,4.27,0.3,82,82.5,81.9,82.122,0.6,0.416,0.421,0.415,0.417,0.006
2020/8/24 17:35,27.6,27.9,27.4,27.659,0.5,83,83,82,82.074,1,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.41,0.01,1160,1163,1160,1160.778,3,19.5,19.8,19,19.378,0.8,24.5,24.7,24.1,24.374,0.6,4,4.3,3.9,4.163,0.4,82.8,82.8,81.7,82.074,1.1,0.411,0.421,0.411,0.415,0.01
2020/8/24 17:40,27.4,27.6,27.4,27.511,0.2,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0.4,0.41,0.4,0.403,0.01,1162,1162,1160,1160.519,2,19.3,19.5,19.3,19.407,0.2,24.3,24.5,24.3,24.407,0.2,3.9,4,3.9,3.937,0.1,83.4,83.4,82.7,83.033,0.7,0.406,0.415,0.406,0.408,0.009
2020/8/24 17:45,27.4,27.6,27.4,27.511,0.2,83,84,83,83.519,1,0,0,0,0,0,0,0,0,0,0,0.4,0.41,0.4,0.4,0.01,1160,1163,1160,1160.815,3,19.3,19.7,19.3,19.493,0.4,24.3,24.7,24.3,24.493,0.4,3.9,4,3.7,3.822,0.3,83.4,83.9,83.3,83.563,0.6,0.405,0.411,0.404,0.406,0.007
2020/8/24 17:50,27.1,27.5,27,27.341,0.5,85,85,83,84.111,2,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,1162,1166,1160,1160.852,6,19.4,19.6,19,19.454,0.6,24.4,24.6,24.1,24.458,0.5,3.4,3.9,3.4,3.65,0.5,84.8,84.8,83.4,84,1.4,0.403,0.409,0.401,0.403,0.008
2020/8/24 17:55,27,27.2,27,27.107,0.2,86,86,85,85.037,1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.39,0.393,0.01,1170,1171,1160,1163.926,11,19.5,19.5,19.3,19.419,0.2,24.5,24.5,24.3,24.419,0.2,3.1,3.4,3.1,3.389,0.3,85.8,85.8,84.8,84.981,1,0.401,0.406,0.397,0.4,0.009
2020/8/24 18:00,27,27,26.9,26.97,0.1,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.391,0.01,1171,1171,1170,1170.407,1,19.5,19.5,19.4,19.47,0.1,24.5,24.5,24.4,24.47,0.1,3.1,3.1,3.1,3.1,0,86.4,86.4,85.8,85.893,0.6,0.399,0.402,0.394,0.397,0.008
2020/8/24 18:05,26.8,27,26.8,26.904,0.2,87,88,86,86.963,2,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1171,1171,1170,1170.407,1,19.5,19.7,19.4,19.585,0.3,24.5,24.7,24.4,24.585,0.3,2.9,3.1,2.6,2.911,0.5,87.2,87.6,86.3,86.815,1.3,0.393,0.399,0.391,0.394,0.008
2020/8/24 18:10,26.6,26.8,26.6,26.711,0.2,88,88,87,87.444,1,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.386,0.01,1171,1173,1170,1170.333,3,19.5,19.7,19.4,19.504,0.3,24.5,24.7,24.4,24.504,0.3,2.6,2.9,2.6,2.767,0.3,88.1,88.3,87.2,87.6,1.1,0.389,0.394,0.389,0.39,0.005
2020/8/24 18:15,26.6,26.6,26.6,26.6,0,89,89,88,88.148,1,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.382,0.01,1180,1181,1170,1179.111,11,19.7,19.7,19.5,19.53,0.2,24.7,24.7,24.5,24.53,0.2,2.4,2.6,2.4,2.57,0.2,88.7,88.8,88.1,88.322,0.7,0.388,0.392,0.388,0.388,0.004
2020/8/24 18:20,26.5,26.6,26.4,26.485,0.2,89,89,88,88.519,1,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1180,1181,1170,1179.111,11,19.6,19.7,19.2,19.441,0.5,24.5,24.7,24.3,24.444,0.4,2.4,2.6,2.4,2.496,0.2,88.7,88.8,88.2,88.504,0.6,0.387,0.39,0.386,0.387,0.004
2020/8/24 18:25,26.4,26.6,26.3,26.459,0.3,89,89,88,88.704,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1180,1182,1180,1180.259,2,19.4,19.6,19.2,19.456,0.4,24.4,24.5,24.3,24.441,0.2,2.4,2.6,2.3,2.456,0.3,88.8,88.8,88.2,88.578,0.6,0.385,0.389,0.384,0.385,0.005
